ocean_distance_km,community_dissimilarity
1.4142135623730951,0.5481927710843374
1.4142135623730951,0.5338345864661654
3.414213562373095,0.5517241379310345
2.414213562373095,0.5687732342007435
81.95331880577403,1
82.36753236814714,1
80.95331880577403,0.954337899543379
82.36753236814714,0.9904306220095693
81.36753236814714,1
213.2914139223987,0.8104448742746615
214.2914139223987,0.8032786885245902
214.2914139223987,0.7952755905511811
214.7056274847718,0.8210735586481114
215.7056274847718,0.7825242718446602
222.11984104714492,0.7020057306590258
220.7056274847718,0.6936936936936937
220.7056274847718,0.7294117647058823
220.7056274847718,0.7070063694267515
222.11984104714492,0.685131195335277
199.84062043356602,0.9847328244274809
199.84062043356602,0.9586206896551724
199.84062043356602,0.9285714285714286
199.84062043356602,0.9302325581395349
199.84062043356602,0.8632478632478633
198.84062043356602,0.922077922077922
198.84062043356602,0.9705882352941176
199.84062043356602,0.9714285714285714
200.25483399593912,0.9847328244274809
200.25483399593912,0.9574468085106383
203.6690475583122,0.9141104294478528
203.6690475583122,0.9310344827586207
202.6690475583122,0.9605263157894737
202.6690475583122,0.9574468085106383
202.6690475583122,0.9085714285714286
322.492424049175,1
321.492424049175,1
320.492424049175,1
319.9066376115481,1
318.492424049175,1
429.5634918610398,0.9354838709677419
429.1492782986666,0.8620689655172413
429.1492782986666,0.9300699300699301
430.1492782986666,0.8333333333333334
429.1492782986666,0.9217877094972067
428.5634918610398,0.8872180451127819
428.5634918610398,0.9875
428.5634918610398,0.8773006134969326
429.5634918610398,1
429.5634918610398,0.9759036144578314
494.90663761154656,0.941747572815534
494.90663761154656,0.8933333333333333
494.90663761154656,0.8878504672897196
493.9066376115466,0.8884462151394422
493.9066376115466,0.9106529209621993
752.6316010800687,0.7894736842105263
752.6316010800687,0.7468354430379747
754.0458146424417,0.7400530503978779
753.6316010800687,0.7714285714285715
752.6316010800687,0.7485029940119761
745.6610383315915,0.7188755020080321
745.6610383315915,0.7442922374429224
746.6610383315915,0.7238493723849372
747.0752518939646,0.7238805970149254
748.0752518939646,0.7093425605536332
772.661038331591,0.8842105263157894
772.661038331591,0.8103448275862069
772.661038331591,0.7785467128027682
772.661038331591,0.7933333333333333
773.0752518939642,0.7481481481481481
644.7888886054541,1
644.7888886054541,1
644.7888886054541,1
644.7888886054541,0.9848484848484849
621.3036072312156,0.958041958041958
621.3036072312156,0.9586206896551724
621.3036072312156,0.9847328244274809
615.6883835420658,0.8763636363636363
615.6883835420658,0.8424507658643327
615.6883835420658,0.8490566037735849
615.6883835420658,0.889273356401384
615.6883835420658,0.9210526315789473
642.8082245892077,0.7409326424870466
642.8082245892077,0.8895705521472392
642.3940110268346,0.954337899543379
642.3940110268346,0.99
642.3940110268346,1
626.4650788387004,0.7192982456140351
627.4650788387004,0.7790055248618785
627.4650788387004,0.8471337579617835
626.4650788387004,0.9178082191780822
626.4650788387004,0.834319526627219
550.038671967509,0.9668508287292817
550.038671967509,0.9781420765027322
550.038671967509,0.9457013574660633
550.038671967509,0.9755102040816327
551.038671967509,0.9742489270386266
484.2813126546292,0.9565217391304348
485.52395334174844,0.9850746268656716
485.93816690412154,0.9705882352941176
487.5239533417484,0.9448275862068966
485.6955262170022,0.9183673469387755
319.90158697766435,0.891566265060241
319.48737341529124,0.8709677419354839
318.48737341529124,0.9102564102564102
318.0731598529182,0.9319727891156463
318.0731598529182,0.9333333333333333
2,0.5029239766081871
4,0.5324675324675324
3.8284271247461903,0.4318840579710145
80.53910524340094,1
80.95331880577403,1
79.53910524340094,0.9525423728813559
80.95331880577403,0.9929824561403509
79.95331880577403,1
211.8772003600256,0.7571669477234402
212.8772003600256,0.7446808510638298
212.8772003600256,0.7191780821917808
213.2914139223987,0.7305699481865285
214.2914139223987,0.7055837563451777
220.7056274847718,0.6564705882352941
219.2914139223987,0.6185819070904646
219.2914139223987,0.6538461538461539
219.2914139223987,0.6461538461538462
220.7056274847718,0.6181384248210023
200.4264068711929,0.9806763285024155
200.4264068711929,0.9457013574660633
200.4264068711929,0.9344262295081968
200.4264068711929,0.9274193548387096
200.4264068711929,0.832258064516129
199.4264068711929,0.9304347826086956
199.4264068711929,0.9528301886792453
200.4264068711929,0.9814814814814815
200.84062043356602,0.9903381642512077
200.84062043356602,0.9723502304147466
204.2548339959391,0.9246861924686193
204.2548339959391,0.9457013574660633
203.2548339959391,0.9473684210526315
203.2548339959391,0.9631336405529954
203.2548339959391,0.8884462151394422
323.07821048680194,1
322.07821048680194,1
321.07821048680194,1
320.492424049175,1
319.07821048680194,1
430.1492782986667,0.948051948051948
429.73506473629357,0.8637992831541219
429.73506473629357,0.954337899543379
430.73506473629357,0.815068493150685
429.73506473629357,0.9372549019607843
429.1492782986667,0.8888888888888888
429.1492782986667,0.9745762711864406
429.1492782986667,0.835820895522388
430.1492782986667,0.9906976744186047
430.1492782986667,0.9586776859504132
495.4924240491735,0.9078014184397163
495.4924240491735,0.8803986710963455
495.4924240491735,0.8438287153652393
494.49242404917356,0.8960244648318043
494.49242404917356,0.8692098092643051
751.2173875176956,0.7631578947368421
751.2173875176956,0.744408945686901
752.6316010800687,0.673289183222958
752.2173875176956,0.7415730337078652
751.2173875176956,0.6682926829268293
744.2468247692185,0.68
744.2468247692185,0.7423728813559322
745.2468247692185,0.6634920634920635
745.6610383315915,0.6918604651162791
746.6610383315915,0.6438356164383562
771.2468247692179,0.8721804511278195
771.2468247692179,0.7922077922077922
771.2468247692179,0.7479452054794521
771.2468247692179,0.75
771.661038331591,0.7341040462427746
645.3746750430811,1
645.3746750430811,1
645.3746750430811,1
645.3746750430811,0.9903846153846154
621.8893936688426,0.9634703196347032
621.8893936688426,0.9547511312217195
621.8893936688426,0.9806763285024155
616.2741699796928,0.8290598290598291
616.2741699796928,0.7823639774859287
616.2741699796928,0.8071065989847716
616.2741699796928,0.8246575342465754
616.2741699796928,0.9144736842105263
641.3940110268346,0.7769516728624535
641.3940110268346,0.8828451882845189
640.9797974644615,0.9525423728813559
640.9797974644615,0.9782608695652174
640.9797974644615,1
625.0508652763274,0.75
626.0508652763274,0.7976653696498055
626.0508652763274,0.8798283261802575
625.0508652763274,0.9369369369369369
625.0508652763274,0.8204081632653061
548.6244584051359,0.9766536964980544
548.6244584051359,0.9768339768339769
548.6244584051359,0.9393939393939394
548.6244584051359,0.9314641744548287
549.6244584051359,0.9676375404530745
482.8670990922561,0.9532710280373832
484.1097397793754,0.9904761904761905
484.52395334174844,0.9905660377358491
486.10973977937533,0.9547511312217195
484.2813126546292,0.9372197309417041
318.48737341529124,0.9090909090909091
318.0731598529182,0.8874458874458875
317.0731598529182,0.8879310344827587
316.6589462905451,0.9372197309417041
316.6589462905451,0.9203539823008849
2,0.5454545454545454
2.414213562373095,0.4982078853046595
81.36753236814714,1
81.78174593052023,1
80.36753236814714,0.9650655021834061
81.78174593052023,0.9908675799086758
80.78174593052023,1
212.7056274847718,0.8178368121442126
213.7056274847718,0.7871485943775101
213.7056274847718,0.7799227799227799
214.11984104714492,0.7855750487329435
215.11984104714492,0.7752380952380953
221.534054609518,0.6824512534818942
220.11984104714492,0.6559766763848397
220.11984104714492,0.6685714285714286
220.11984104714492,0.6851851851851852
221.534054609518,0.6657223796033994
201.25483399593912,0.9574468085106383
201.25483399593912,0.9483870967741935
201.25483399593912,0.9325842696629213
201.25483399593912,0.9120879120879121
201.25483399593912,0.819672131147541
200.25483399593912,0.9024390243902439
200.25483399593912,0.9315068493150684
201.25483399593912,0.9866666666666667
201.66904755831223,0.9858156028368794
201.66904755831223,0.9602649006622517
205.08326112068528,0.8959537572254336
205.08326112068528,0.9354838709677419
204.08326112068528,0.9135802469135802
204.08326112068528,0.9735099337748344
204.08326112068528,0.8702702702702703
323.9066376115481,1
322.9066376115481,1
321.9066376115481,1
321.32085117392114,1
319.9066376115481,1
430.97770542341283,0.9393939393939394
430.5634918610397,0.8403755868544601
430.5634918610397,0.934640522875817
431.5634918610397,0.831858407079646
430.5634918610397,0.8835978835978836
429.97770542341283,0.8913043478260869
429.97770542341283,0.9764705882352941
429.97770542341283,0.8452380952380952
430.97770542341283,1
430.97770542341283,0.9545454545454546
496.3208511739196,0.8981481481481481
496.3208511739196,0.8808510638297873
496.3208511739196,0.8368580060422961
495.32085117391966,0.89272030651341
495.32085117391966,0.8737541528239202
752.0458146424417,0.7563025210084033
752.0458146424417,0.757085020242915
753.4600282048148,0.7312661498708011
753.0458146424417,0.7586206896551724
752.0458146424417,0.7151162790697675
745.0752518939646,0.6911196911196911
745.0752518939646,0.7467248908296943
746.0752518939646,0.6947791164658634
746.4894654563377,0.6834532374100719
747.4894654563377,0.6722408026755853
772.0752518939642,0.85
772.0752518939642,0.7851239669421488
772.0752518939642,0.7725752508361204
772.0752518939642,0.7741935483870968
772.4894654563373,0.7285714285714285
646.2031021678272,1
646.2031021678272,1
646.2031021678272,1
646.2031021678272,0.9859154929577465
622.7178207935887,0.9738562091503268
622.7178207935887,0.9354838709677419
622.7178207935887,0.9858156028368794
617.1025971044389,0.8526315789473684
617.1025971044389,0.8372591006423983
617.1025971044389,0.8353658536585366
617.1025971044389,0.8394648829431438
617.1025971044389,0.9243697478991597
642.2224381515807,0.7635467980295566
642.2224381515807,0.9190751445086706
641.8082245892077,0.9563318777292577
641.8082245892077,0.9904761904761905
641.8082245892077,1
625.8792924010735,0.6974789915966386
626.8792924010735,0.7801047120418848
626.8792924010735,0.8802395209580839
625.8792924010735,0.9358974358974359
625.8792924010735,0.776536312849162
549.452885529882,0.9476439790575916
549.452885529882,0.9792746113989638
549.452885529882,0.948051948051948
549.452885529882,0.9607843137254902
550.452885529882,0.9588477366255144
483.6955262170022,0.9594594594594594
484.93816690412154,0.9861111111111112
485.3523804664946,0.9863013698630136
486.9381669041215,0.9483870967741935
485.10973977937533,0.910828025477707
319.31580054003746,0.8863636363636364
318.90158697766435,0.8666666666666667
317.9015869776644,0.9036144578313253
317.48737341529124,0.9235668789808917
317.48737341529124,0.9
2.414213562373095,0.4775510204081633
82.19595949289334,1
82.61017305526644,1
81.19595949289334,0.958974358974359
82.61017305526644,0.9891891891891892
81.61017305526644,1
213.534054609518,0.8377281947261663
214.534054609518,0.7974137931034483
214.534054609518,0.7975206611570248
214.9482681718911,0.8204592901878914
215.9482681718911,0.7922606924643585
222.3624817342642,0.7538461538461538
220.9482681718911,0.7087378640776699
220.9482681718911,0.6962025316455697
220.9482681718911,0.7172413793103448
222.3624817342642,0.6990595611285266
201.25483399593912,0.9626168224299065
201.25483399593912,0.9173553719008265
201.25483399593912,0.9027777777777778
201.25483399593912,0.918918918918919
201.25483399593912,0.819047619047619
200.25483399593912,0.9230769230769231
200.25483399593912,0.9285714285714286
201.25483399593912,0.9482758620689655
201.66904755831223,0.9813084112149533
201.66904755831223,0.9658119658119658
205.08326112068528,0.9136690647482014
205.08326112068528,0.9338842975206612
204.08326112068528,0.921875
204.08326112068528,0.9658119658119658
204.08326112068528,0.8543046357615894
323.9066376115482,1
322.9066376115482,1
321.9066376115482,1
321.3208511739213,1
319.9066376115482,1
430.97770542341283,0.9541984732824428
430.5634918610397,0.8994413407821229
430.5634918610397,0.9663865546218487
431.5634918610397,0.8333333333333334
430.5634918610397,0.9225806451612903
429.97770542341283,0.8677685950413223
429.97770542341283,0.9558823529411765
429.97770542341283,0.847682119205298
430.97770542341283,0.9826086956521739
430.97770542341283,0.9436619718309859
496.3208511739196,0.8791208791208791
496.3208511739196,0.8706467661691543
496.3208511739196,0.8383838383838383
495.32085117391966,0.8590308370044053
495.32085117391966,0.8576779026217228
752.8742417671879,0.7254901960784313
752.8742417671879,0.7370892018779343
754.2884553295609,0.7280453257790368
753.8742417671879,0.7421875
752.8742417671879,0.7161290322580646
745.9036790187107,0.6622222222222223
745.9036790187107,0.6820512820512821
746.9036790187107,0.7116279069767442
747.3178925810838,0.6639344262295082
748.3178925810838,0.6377358490566037
772.9036790187102,0.8433734939759037
772.9036790187102,0.7596153846153846
772.9036790187102,0.7283018867924528
772.9036790187102,0.7463768115942029
773.3178925810834,0.6991869918699187
646.2031021678272,1
646.2031021678272,1
646.2031021678272,1
646.2031021678272,1
622.7178207935887,0.9663865546218487
622.7178207935887,0.9504132231404959
622.7178207935887,0.9626168224299065
617.1025971044389,0.8565737051792829
617.1025971044389,0.8429561200923787
617.1025971044389,0.8571428571428571
617.1025971044389,0.8716981132075472
617.1025971044389,0.9117647058823529
643.0508652763269,0.7514792899408284
643.0508652763269,0.8705035971223022
642.6366517139538,0.9692307692307692
642.6366517139538,0.9886363636363636
642.6366517139538,1
626.7077195258197,0.7254901960784313
627.7077195258197,0.732484076433121
627.7077195258197,0.8646616541353384
626.7077195258197,0.9016393442622951
626.7077195258197,0.7517241379310344
550.2813126546282,0.9363057324840764
550.2813126546282,0.9622641509433962
550.2813126546282,0.9390862944162437
550.2813126546282,0.9547511312217195
551.2813126546282,0.9617224880382775
484.5239533417484,0.9298245614035088
485.76659402886764,0.9818181818181818
486.18080759124075,0.9821428571428571
487.7665940288676,0.9173553719008265
485.9381669041215,0.9024390243902439
320.1442276647836,0.9014084507042254
319.7300141024105,0.8625954198473282
318.7300141024105,0.8484848484848485
318.31580054003746,0.9186991869918699
318.31580054003746,0.9047619047619048
83.78174593052023,1
84.19595949289334,1
82.78174593052023,0.9655172413793104
84.19595949289334,0.990990990990991
83.19595949289334,1
215.11984104714492,0.7849056603773585
216.11984104714492,0.7684630738522954
216.11984104714492,0.7543186180422264
216.534054609518,0.7635658914728682
217.534054609518,0.7196969696969697
223.9482681718911,0.7182320441988951
222.534054609518,0.653179190751445
222.534054609518,0.6827195467422096
222.534054609518,0.7064220183486238
223.9482681718911,0.6741573033707865
199.66904755831223,0.9722222222222222
199.66904755831223,0.9367088607594937
199.66904755831223,0.9005524861878453
199.66904755831223,0.9135135135135135
199.66904755831223,0.8218623481781376
198.66904755831223,0.9041916167664671
198.66904755831223,0.9328859060402684
199.66904755831223,0.9738562091503268
200.0832611206853,0.9861111111111112
200.0832611206853,0.961038961038961
203.49747468305839,0.8977272727272727
203.49747468305839,0.9367088607594937
202.49747468305839,0.9272727272727272
202.49747468305839,0.961038961038961
202.49747468305839,0.851063829787234
322.32085117392114,1
321.32085117392114,1
320.32085117392114,1
319.7350647362942,1
318.32085117392114,1
429.39191898578594,0.9285714285714286
428.9777054234128,0.8703703703703703
428.9777054234128,0.9615384615384616
429.9777054234128,0.834061135371179
428.9777054234128,0.9375
428.39191898578594,0.8781362007168458
428.39191898578594,0.976878612716763
428.39191898578594,0.8171091445427728
429.39191898578594,1
429.39191898578594,0.9553072625698324
494.7350647362927,0.8904109589041096
494.7350647362927,0.8739495798319328
494.7350647362927,0.8502994011976048
493.73506473629277,0.8636363636363636
493.73506473629277,0.868421052631579
754.4600282048148,0.6929460580912863
754.4600282048148,0.704
755.8742417671879,0.676923076923077
755.4600282048148,0.7133105802047781
754.4600282048148,0.6829971181556196
747.4894654563377,0.6641221374045801
747.4894654563377,0.6982758620689655
748.4894654563377,0.6904761904761905
748.9036790187107,0.6441281138790036
749.9036790187107,0.6357615894039735
774.4894654563373,0.8029556650246306
774.4894654563373,0.8122448979591836
774.4894654563373,0.7086092715231788
774.4894654563373,0.7252396166134185
774.9036790187102,0.6819787985865724
644.6173157302003,1
644.6173157302003,1
644.6173157302003,1
644.6173157302003,0.9862068965517241
621.1320343559618,0.9615384615384616
621.1320343559618,0.9493670886075949
621.1320343559618,0.9722222222222222
615.516810666812,0.8472222222222222
615.516810666812,0.8
615.516810666812,0.8066465256797583
615.516810666812,0.847682119205298
615.516810666812,0.9004149377593361
644.6366517139538,0.7378640776699029
644.6366517139538,0.8863636363636364
644.2224381515807,0.9655172413793104
644.2224381515807,0.9906103286384976
644.2224381515807,1
628.2935059634466,0.70124481327800825
629.2935059634466,0.8041237113402062
629.2935059634466,0.8588235294117647
628.2935059634466,0.9119496855345912
628.2935059634466,0.8131868131868132
551.8670990922551,0.979381443298969
551.8670990922551,0.9897959183673469
551.8670990922551,0.9572649572649573
551.8670990922551,0.9767441860465116
552.8670990922551,0.967479674796748
486.10973977937533,0.9470198675496688
487.3523804664946,0.9863945578231292
487.76659402886764,0.9731543624161074
489.35238046649454,0.9367088607594937
487.5239533417484,0.9125
321.73001410241045,0.8770949720670391
321.3158005400374,0.8690476190476191
320.3158005400374,0.8579881656804734
319.90158697766435,0.925
319.90158697766435,0.901840490797546
1,0.3523809523809524
1,0.36551724137931035
1,0.4222222222222222
1.4142135623730951,0.3709677419354839
131.33809511662434,0.9954853273137697
132.33809511662434,0.9855072463768116
132.33809511662434,0.9861751152073732
132.75230867899745,0.9906759906759907
133.75230867899745,0.9954648526077098
140.16652224137056,1
138.75230867899745,1
138.75230867899745,1
138.75230867899745,1
140.16652224137056,1
279.3086578651014,1
279.3086578651014,1
279.3086578651014,1
279.3086578651014,1
279.3086578651014,1
278.3086578651014,1
278.3086578651014,1
279.3086578651014,1
279.7228714274745,1
279.7228714274745,1
283.1370849898475,1
283.1370849898475,1
282.1370849898475,1
282.1370849898475,1
282.1370849898475,1
401.9604614807094,0.875
400.9604614807094,0.6619718309859155
399.9604614807094,0.8412698412698413
399.37467504308245,0.9666666666666667
397.9604614807094,0.6923076923076923
509.03152929257413,1
508.617315730201,1
508.617315730201,1
509.617315730201,1
508.617315730201,1
508.03152929257413,0.9166666666666666
508.03152929257413,0.9534883720930233
508.03152929257413,0.8968253968253969
509.03152929257413,1
509.03152929257413,1
574.374675043081,1
574.374675043081,1
574.374675043081,0.9676113360323887
573.374675043081,1
573.374675043081,0.9723502304147466
670.6782822742958,1
670.6782822742958,1
672.0924958366688,1
671.6782822742958,1
670.6782822742958,1
663.7077195258187,1
663.7077195258187,1
664.7077195258187,1
665.1219330881918,1
666.1219330881918,1
690.7077195258182,1
690.7077195258182,1
690.7077195258182,1
690.7077195258182,1
691.1219330881913,1
724.2569260369885,1
724.2569260369885,1
724.2569260369885,1
724.2569260369885,1
700.77164466275,1
700.77164466275,1
700.77164466275,1
695.1564209736002,0.9601990049751243
695.1564209736002,0.9477806788511749
695.1564209736002,0.9672131147540983
695.1564209736002,0.9441860465116279
695.1564209736002,0.974025974025974
560.8549057834349,1
560.8549057834349,1
560.4406922210618,1
560.4406922210618,1
560.4406922210618,1
544.5117600329277,1
545.5117600329277,1
545.5117600329277,1
544.5117600329277,1
544.5117600329277,1
468.08535316173624,1
468.08535316173624,1
468.08535316173624,1
468.08535316173624,1
469.08535316173624,1
402.32799384885635,1
403.5706345359756,1
403.9848480983487,1
405.57063453597556,1
403.74220741122946,1
237.94826817189116,1
237.53405460951805,1
236.53405460951805,1
236.11984104714497,1
236.11984104714497,1
1.4142135623730951,0.4084507042253521
0,0.48484848484848486
1,0.371900826446281
130.92388155425124,0.9954545454545455
131.92388155425124,0.9854014598540146
131.92388155425124,0.9860788863109049
132.33809511662434,0.9906103286384976
133.33809511662434,0.9954337899543378
139.75230867899745,1
138.33809511662434,1
138.33809511662434,1
138.33809511662434,1
139.75230867899745,1
279.7228714274745,1
279.7228714274745,1
279.7228714274745,1
279.7228714274745,1
279.7228714274745,1
278.72287142747456,1
278.72287142747456,1
279.7228714274745,1
280.1370849898476,1
280.1370849898476,1
283.55129855222054,1
283.55129855222054,1
282.5512985522206,1
282.5512985522206,1
282.5512985522206,1
402.37467504308245,0.8032786885245902
401.37467504308245,0.6764705882352942
400.37467504308245,0.7666666666666667
